train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.9384128,1.1338184,0.060402017,0.8491966,0.46188712,0.8900834,1.57665,0.07905687,1.152165,0.3363709,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,184,100
0.9765543,0.7845727,0.03906519,0.5881344,0.13708265,0.9658507,0.9885365,0.04613655,0.7431417,0.18724859,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,186,100
0.92104584,0.64131,0.06297275,0.4872942,0.018839136,0.8815862,0.8188877,0.07732652,0.6075134,0.022789227,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,188,100
0.91992474,1.3165098,0.065277874,0.9756461,0.2099971,0.91237843,1.5091258,0.0707322,1.1003532,0.4395237,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,189,100
0.9839711,0.8208109,0.03236848,0.6184579,0.11003917,0.9712767,1.1710868,0.04461521,0.8702457,0.2110619,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,190,100
0.98903203,0.7447169,0.02732906,0.5752435,0.15948966,0.98370624,0.9762819,0.038054608,0.7532817,0.4167226,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,192,100
0.9891721,0.74067205,0.027289987,0.57174814,0.10046047,0.9824343,0.9893517,0.038645916,0.74135596,0.2301215,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,193,100
0.9850632,0.7474915,0.03184552,0.5670802,0.027192976,0.9763043,0.94639605,0.03944719,0.7196443,0.03593269,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,194,100
0.98677534,0.70545316,0.03023046,0.5412059,0.13613285,0.976101,0.97020966,0.04119559,0.7412663,0.24112979,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,195,100
0.98927283,0.72535753,0.028223986,0.5515841,0.11203236,0.98094344,0.97946054,0.037926864,0.7344579,0.1910066,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,198,100
