"LakeID","LakeTR","train_rmse","test_rmse","Source"
300000437,"Cool",0.80794066,1.6169205,"F"
300000525,"Cool",0.74238116,1.3327922,"F"
300000566,"Cool",0.7315091,1.2363786,"F"
300000654,"Temperate",0.7225099,1.3013277,"F"
300000704,"Temperate",0.5552602,1.2572465,"F"
300000709,"Temperate",0.67911893,1.326794,"F"
300000725,"Temperate",0.8761967,1.1367252,"F"
300000727,"Temperate",1.0104659,1.2673196,"F"
300000767,"Temperate",0.6157888,1.0976853,"F"
300000771,"Temperate",0.79729146,2.3488877,"F"
300000772,"Temperate",0.7817209,1.2370523,"F"
300000836,"Warm",0.81486326,1.1361723,"F"
300000946,"Hot",0.9416792,0.96378756,"F"
300000962,"Warm",1.0260214,1.3001953,"F"
300001007,"Frigid",0.64535934,1.1685637,"F"
300001024,"Frigid",0.7794328,1.6727206,"F"
300001038,"Frigid",1.0697578,1.4316363,"F"
300001048,"Frigid",0.7759851,1.987288,"F"
300001053,"Frigid",0.6309857,0.9191439,"F"
300001063,"Frigid",0.6871154,2.190567,"F"
300001098,"Cool",0.6663888,1.1572921,"F"
300001112,"Cool",0.7959102,1.2856148,"F"
300001118,"Cool",0.88283086,1.3297889,"F"
300001127,"Cool",0.6181936,1.1610391,"F"
300001141,"Cool",0.7090856,1.2748076,"F"
300001252,"Temperate",1.1012616,1.6368961,"F"
300001256,"Temperate",0.8642719,1.2576728,"F"
300001257,"Temperate",1.0721247,1.6806337,"F"
300001297,"Temperate",0.96980846,1.5679162,"F"
300001323,"Temperate",0.8992763,1.2106272,"F"
300001459,"Frigid",0.60957384,0.98773676,"F"
300001496,"Hot",0.856927,1.113449,"F"
300001497,"Hot",0.7039911,0.854474,"F"
300001503,"Hot",0.85016006,1.1661484,"F"
300001509,"Hot",0.9265277,1.0537763,"F"
300001694,"Warm",0.9274582,1.2614127,"F"
300001695,"Warm",0.68552166,1.1253599,"F"
300001887,"Frigid",0.67243344,1.4295164,"F"
300001914,"Frigid",0.81299365,1.3314704,"F"
300001994,"Frigid",0.6513299,1.1512659,"F"
300002119,"Frigid",0.7263536,1.6589073,"F"
300002123,"Frigid",0.74581504,1.6328396,"F"
300002129,"Frigid",0.78514,1.6478295,"F"
300002202,"Frigid",0.62954843,1.5867462,"F"
300002332,"Frigid",0.6940696,1.7581348,"F"
300002545,"Frigid",0.7420655,1.3406453,"F"
300002559,"Frigid",0.7250513,1.3761383,"F"
300002685,"Frigid",0.8882192,1.3527604,"F"
300002883,"Frigid",0.90314204,1.7438204,"F"
300002949,"Cool",0.9228012,1.7109078,"F"
300003024,"Frigid",0.639146,1.6490313,"F"
300003035,"Frigid",0.6360971,1.8863467,"F"
300003237,"Frigid",0.5870152,1.8814979,"F"
300003273,"Frigid",0.6541335,1.8558719,"F"
300003350,"Cool",0.6528898,1.6728454,"F"
300003430,"Frigid",0.78250575,1.8949269,"F"
300003602,"Frigid",0.7231431,2.3749573,"F"
300003644,"Frigid",0.611109,1.7717733,"F"
300003701,"Frigid",0.66821337,1.8969643,"F"
300003732,"Frigid",0.6426343,2.0934393,"F"
300003763,"Frigid",0.7201284,1.622847,"F"
300003809,"Frigid",0.6054945,2.547241,"F"
300003835,"Cool",0.76177037,1.2397702,"F"
300003861,"Frigid",0.46811512,1.9097865,"F"
300003890,"Cool",0.9008956,1.7222733,"F"
300003949,"Cool",0.756356,1.6872977,"F"
300004104,"Frigid",0.78075075,1.6949488,"F"
300004112,"Frigid",0.6037234,2.6765523,"F"
300004151,"Cool",0.91394377,1.5680149,"F"
300004337,"Frigid",0.70201343,1.9136559,"F"
300004437,"Cool",0.66822743,1.6701767,"F"
300004530,"Cool",0.7100364,1.3643789,"F"
300004657,"Cool",0.9050095,1.377328,"F"
300004781,"Cool",0.76856244,1.6453066,"F"
300004787,"Cool",0.79251724,1.2407908,"F"
300004793,"Cool",0.7097736,1.3238848,"F"
300004882,"Cool",0.6196881,1.7302675,"F"
300004897,"Cool",0.6578938,1.2744408,"F"
300004974,"Cool",0.5074129,1.2859077,"F"
300004989,"Cool",0.80245894,1.5992175,"F"
300005063,"Cool",0.7650922,1.7809458,"F"
300005336,"Cool",0.77579933,1.6245306,"F"
300005345,"Cool",0.77538604,1.5792264,"F"
300005460,"Cool",0.65651,1.3291749,"F"
300005648,"Cool",0.7082479,1.4611902,"F"
300005808,"Cool",0.8645162,1.3893672,"F"
300005829,"Cool",0.8768774,1.3316466,"F"
300005839,"Cool",0.8107389,1.6121402,"F"
300005860,"Cool",0.7721553,1.3721672,"F"
300005889,"Cool",0.9244872,1.3695263,"F"
300005999,"Cool",0.79559225,1.4376442,"F"
300006033,"Cool",0.7905895,1.2575526,"F"
300006162,"Cool",0.77595943,1.4281337,"F"
300006293,"Cool",0.8084067,1.1287688,"F"
300006356,"Cool",0.7478365,1.3192126,"F"
300006407,"Cool",0.6711566,1.4749641,"F"
300006409,"Cool",0.7049662,1.2389565,"F"
300006490,"Cool",0.9775169,1.3840547,"F"
300006584,"Cool",0.715299,1.2545824,"F"
300006797,"Cool",0.65277094,1.170022,"F"
300006864,"Cool",0.7507031,1.4856709,"F"
300007084,"Cool",0.86096656,1.6363018,"F"
300007173,"Cool",0.6548735,1.5672104,"F"
300007237,"Cool",0.7043271,1.1133525,"F"
300007453,"Cool",0.9500112,1.4335501,"F"
300007706,"Cool",0.5593014,1.4719933,"F"
300007752,"Temperate",0.6717188,1.4470581,"F"
300007930,"Temperate",0.5725056,1.3038235,"F"
300007960,"Cool",0.9186207,1.7495487,"F"
300008088,"Temperate",0.7447896,1.2334477,"F"
300008127,"Temperate",0.8001053,1.4995607,"F"
300008201,"Temperate",0.6576785,1.2871647,"F"
300008212,"Temperate",0.5890107,1.2338816,"F"
300008270,"Temperate",0.9311525,1.7197756,"F"
300008341,"Temperate",0.61490375,1.2293618,"F"
300008388,"Temperate",0.6353061,1.2616205,"F"
300008411,"Temperate",0.7245497,1.428956,"F"
300008638,"Temperate",0.66134816,1.1704986,"F"
300008713,"Temperate",0.71101445,1.2149005,"F"
300008770,"Temperate",0.7617911,1.3257344,"F"
300008783,"Temperate",0.7090013,1.4246768,"F"
300008819,"Temperate",0.7190046,1.1832165,"F"
300008848,"Temperate",0.64588714,1.2995963,"F"
300009100,"Temperate",0.8717331,1.2293324,"F"
300009124,"Temperate",0.5641002,1.0475368,"F"
300009151,"Temperate",0.6768894,1.1313555,"F"
300009172,"Warm",0.71877897,1.1230414,"F"
300009243,"Hot",0.75486916,0.89465195,"F"
300009360,"Hot",0.9884445,1.1344643,"F"
300009411,"Warm",0.961876,1.334234,"F"
300009430,"Warm",0.77099,1.1412122,"F"
300009432,"Warm",0.8992614,1.3203144,"F"
300009443,"Warm",0.82812417,1.2235353,"F"
300009460,"Warm",0.8254232,1.1944938,"F"
300009523,"Hot",0.73620015,1.2237812,"F"
300009692,"Hot",0.96708155,1.289446,"F"
300009739,"Hot",1.0901242,1.1036782,"F"
300010266,"Hot",1.400624,1.7235527,"F"
300010271,"Hot",1.1608733,1.8569969,"F"
300010368,"Hot",1.2989506,1.4009527,"F"
300010436,"Warm",0.9870276,1.2603893,"F"
300010470,"Warm",0.85511017,1.2562667,"F"
300010567,"Warm",0.7278859,0.9275517,"F"
300010626,"Temperate",0.60824,0.8876646,"F"
300010656,"Temperate",0.53452754,0.7206444,"F"
300010690,"Temperate",0.5587602,0.981293,"F"
300010732,"Frigid",0.76857233,1.6764164,"F"
300010784,"Frigid",0.6712058,1.8265101,"F"
300010794,"Frigid",0.659519,1.7589129,"F"
300010851,"Frigid",0.5973164,1.9129779,"F"
300010866,"Frigid",0.62354493,2.488033,"F"
300010885,"Frigid",0.60318166,2.504474,"F"
300010974,"Frigid",0.9027828,2.0136795,"F"
300010987,"Frigid",0.90199184,2.3665254,"F"
300011120,"Frigid",0.6192225,1.8663229,"F"
300011169,"Frigid",0.75637645,2.2255282,"F"
300011237,"Frigid",0.6492235,1.9306248,"F"
300011445,"Frigid",0.6917361,1.4375141,"F"
300011663,"Frigid",0.7501236,1.2830299,"F"
300011666,"Cool",0.72580725,1.0521729,"F"
300011707,"Frigid",0.697791,2.00041,"F"
300011781,"Frigid",0.7865945,1.9950137,"F"
300011804,"Frigid",0.6625159,1.5501623,"F"
300011810,"Frigid",0.6044799,1.6331165,"F"
300011834,"Cool",0.61264795,1.3596882,"F"
300011902,"Cool",0.7865522,1.6039243,"F"
300011916,"Cool",0.6927845,1.1870933,"F"
300011976,"Cool",0.76561886,1.153123,"F"
300011991,"Cool",0.6790557,1.1470187,"F"
300012019,"Cool",0.7216499,1.3431857,"F"
300012021,"Cool",0.79375166,1.238753,"F"
300012023,"Cool",0.7497819,1.382941,"F"
300012060,"Cool",0.73742473,1.3737165,"F"
300012093,"Cool",0.7140038,1.5456005,"F"
300012120,"Cool",0.63087016,1.4781325,"F"
300012150,"Cool",0.7288726,1.2455475,"F"
300012163,"Cool",0.653973,1.3827604,"F"
300012234,"Cool",0.6372237,1.2001795,"F"
300012266,"Cool",0.5785031,1.2377578,"F"
300012284,"Cool",0.7163711,1.3433503,"F"
300012287,"Frigid",0.7692405,1.7865437,"F"
300012316,"Cool",0.5827349,1.3680332,"F"
300012336,"Cool",0.7809118,1.4595971,"F"
300012472,"Cool",0.8530039,1.3289491,"F"
300012482,"Cool",0.6449155,1.193095,"F"
300012491,"Cool",0.7449633,1.5059727,"F"
300012614,"Cool",0.6376034,1.4204831,"F"
300012628,"Cool",0.5959816,1.3122747,"F"
300012654,"Cool",0.7558277,1.2419682,"F"
300012879,"Cool",0.58899087,1.2301813,"F"
300012969,"Cool",0.99968797,1.7103647,"F"
300013003,"Temperate",0.6380456,1.1799068,"F"
300013091,"Cool",0.7960043,1.2932366,"F"
300013120,"Temperate",0.6235256,1.1121265,"F"
300013141,"Cool",0.75239617,1.5440964,"F"
300013156,"Temperate",0.6630805,0.9981093,"F"
300013161,"Cool",0.7715957,1.2074068,"F"
300013176,"Cool",0.86957043,1.4523863,"F"
300013178,"Temperate",0.68356633,1.0743662,"F"
300013182,"Temperate",0.72542477,1.0176337,"F"
300013186,"Cool",0.7547602,1.2993548,"F"
300013283,"Cool",1.140289,1.7732797,"F"
300013383,"Temperate",0.53521544,0.99313116,"F"
300013431,"Temperate",0.6446022,1.015736,"F"
300013454,"Temperate",0.68409395,1.0462528,"F"
300013475,"Temperate",0.5870802,1.0269951,"F"
300013521,"Cool",0.9277288,1.3752347,"F"
300013529,"Cool",0.9450426,1.2652913,"F"
300013582,"Cool",0.97041816,1.3409683,"F"
300013597,"Cool",0.9160936,1.4142334,"F"
300013610,"Cool",0.878321,1.2635597,"F"
300013635,"Cool",0.9037464,1.4608448,"F"
300013715,"Cool",1.075503,1.3147404,"F"
300013746,"Temperate",0.81250966,1.4066987,"F"
300013782,"Temperate",0.94642466,1.3919157,"F"
300013821,"Temperate",0.7754486,1.6978273,"F"
300013927,"Temperate",0.6785392,1.4191178,"F"
300013943,"Cool",0.8159391,1.1009638,"F"
300013962,"Temperate",0.691476,1.0805683,"F"
300013966,"Temperate",0.67290384,0.9852668,"F"
300014249,"Temperate",0.8495927,1.1465712,"F"
300014305,"Temperate",1.0972923,1.5025846,"F"
300014333,"Warm",0.8448393,1.2935934,"F"
300014338,"Temperate",0.6842902,1.1634419,"F"
300014360,"Temperate",1.0266111,1.4248343,"F"
300014434,"Temperate",0.64721847,1.1576829,"F"
300014478,"Temperate",0.88170207,1.1208875,"F"
300014495,"Temperate",1.0566255,1.6613278,"F"
300014510,"Warm",0.73871154,0.9401969,"F"
300014514,"Warm",0.8236298,0.94852644,"F"
300014657,"Warm",0.9091412,1.0011128,"F"
300014682,"Warm",0.85606927,1.0879972,"F"
300014741,"Warm",0.7718182,0.8940789,"F"
300014784,"Warm",0.8042454,1.1954741,"F"
300014787,"Cool",0.80538374,1.1061352,"F"
300014802,"Warm",0.7922869,0.8573605,"F"
300014804,"Hot",1.1071533,1.3029929,"F"
300014891,"Warm",0.82109433,1.1954521,"F"
300014904,"Frigid",0.76235676,1.2321867,"F"
300014941,"Warm",0.75257623,1.520969,"F"
300014944,"Frigid",0.8959243,1.4547971,"F"
300014998,"Frigid",1.0635085,1.3221116,"F"
300015002,"Frigid",0.6083194,1.3266001,"F"
300015130,"Frigid",1.0208015,1.0273039,"F"
300015160,"Frigid",1.0903273,1.2813699,"F"
300015169,"Cool",0.867736,1.0965891,"F"
300015175,"Frigid",1.2191377,1.5935086,"F"
300015197,"Frigid",0.6541499,0.8378701,"F"
300015245,"Frigid",0.7284794,1.0838745,"F"
300015248,"Cool",0.8334755,1.1197562,"F"
300015252,"Frigid",0.9304479,1.1435871,"F"
300015257,"Cool",0.7939804,1.1022141,"F"
300015265,"Frigid",0.84297395,0.9963763,"F"
300015267,"Frigid",0.78198063,1.1912148,"F"
300015276,"Temperate",0.8253332,1.1750609,"F"
300015296,"Cool",0.7695066,0.9677142,"F"
300015374,"Hot",0.82342315,0.8657973,"F"
300015380,"Hot",0.7374867,0.8741257,"F"
300015455,"Warm",0.7085579,0.88126415,"F"
300015520,"Hot",0.7621489,3.132369,"F"
300015606,"Hot",0.8578626,1.059803,"F"
300015630,"Hot",0.6853438,0.8695657,"F"
300015657,"Hot",0.5976851,1.5509727,"F"
300015672,"Hot",0.7614932,0.96195674,"F"
300015697,"Hot",0.8122823,0.9796785,"F"
300015736,"Hot",0.63873,0.90994644,"F"
300015761,"Hot",0.68916637,1.2852963,"F"
300015812,"Hot",1.2800773,1.4267923,"F"
300016225,"Hot",0.68585956,0.85062116,"F"
300016238,"Hot",0.90369135,0.9743879,"F"
300016239,"Hot",0.71314466,0.7831434,"F"
300016309,"Warm",1.2223963,1.2235079,"F"
300016372,"Hot",0.74107444,0.7936653,"F"
300016455,"Warm",0.73806936,0.9074622,"F"
300016597,"Warm",1.2119902,1.543018,"F"
300016632,"Warm",0.9682042,1.1275115,"F"
300016649,"Warm",0.63494706,0.7991329,"F"
300016665,"Warm",0.67928094,0.96886635,"F"
300016679,"Warm",0.80515695,1.0538294,"F"
300016680,"Warm",0.98347205,1.2272707,"F"
3,"Hot",0.82769513,0.88610697,"C"
12,"Temperate",0.9260175,1.2933217,"C"
13,"Cool",1.1479414,1.5191945,"C"
17,"Temperate",0.83299357,1.0346949,"C"
18,"Cool",0.73376083,1.0403372,"C"
19,"Hot",0.8569494,0.89944816,"C"
21,"Hot",0.5389342,0.6068052,"C"
22,"Hot",0.8292956,0.95365834,"C"
23,"Cool",1.3751428,1.5582446,"C"
24,"Hot",0.8885016,1.193719,"C"
27,"Cool",1.0873293,1.4804912,"C"
28,"Cool",0.84107006,1.3934065,"C"
29,"Temperate",0.72527134,0.9606078,"C"
33,"Cool",0.77475685,1.001994,"C"
35,"Hot",0.6714587,0.6967704,"C"
37,"Temperate",0.7754068,0.90058565,"C"
39,"Cool",1.0863309,1.351319,"C"
40,"Cool",0.9338089,1.3386407,"C"
41,"Cool",0.6951104,1.0064356,"C"
42,"Hot",0.6390588,0.69944745,"C"
44,"Temperate",0.7309726,0.9737982,"C"
47,"Cool",0.72763216,0.980894,"C"
48,"Hot",0.62423146,0.72186136,"C"
49,"Frigid",1.0954324,1.5168743,"C"
50,"Cool",0.74845034,1.0087004,"C"
53,"Temperate",0.88674015,1.0764087,"C"
54,"Cool",0.97783095,1.300207,"C"
55,"Hot",0.6565335,0.7332065,"C"
56,"Frigid",1.1284502,1.4568857,"C"
57,"Cool",0.7955427,1.0648673,"C"
61,"Temperate",1.4335437,1.6336453,"C"
63,"Cool",0.9939234,1.4363867,"C"
65,"Hot",0.70967525,0.8736505,"C"
68,"Cool",0.8415791,1.3822858,"C"
71,"Temperate",0.8193847,1.0984247,"C"
72,"Cool",0.86442596,1.1759032,"C"
75,"Cool",0.8554538,1.1471163,"C"
77,"Hot",0.63091594,0.8369115,"C"
78,"Hot",0.79253155,1.1899894,"C"
79,"Temperate",0.89898795,1.2233622,"C"
80,"Frigid",1.1904407,1.6253207,"C"
87,"Temperate",0.71806103,0.91028917,"C"
88,"Cool",1.1925249,1.8272293,"C"
91,"Cool",0.5502013,0.6737734,"C"
93,"Frigid",1.0893154,1.3270357,"C"
95,"Cool",0.6740948,0.85053164,"C"
98,"Hot",0.80427015,0.9094453,"C"
100,"Cool",0.8176967,1.2129596,"C"
102,"Cool",1.1695054,1.348588,"C"
104,"Cool",0.8112138,1.0701628,"C"
105,"Cool",0.61107564,0.7652492,"C"
107,"Cool",0.89684755,1.2051897,"C"
109,"Warm",0.8033664,1.1525081,"C"
110,"Temperate",1.0461887,1.3898202,"C"
112,"Frigid",0.91285163,1.4199567,"C"
113,"Temperate",0.93797296,1.4569108,"C"
114,"Hot",0.8156295,0.9453334,"C"
118,"Temperate",0.80459,1.3150077,"C"
122,"Temperate",0.9876364,1.2619222,"C"
124,"Cool",1.0549288,1.8986634,"C"
126,"Frigid",1.0589973,1.7855369,"C"
127,"Cool",0.67101395,1.0302773,"C"
128,"Cool",0.8976292,1.3941661,"C"
129,"Hot",0.7649057,0.76373667,"C"
130,"Temperate",0.9224802,1.1216061,"C"
132,"Warm",0.70788914,0.82835376,"C"
135,"Temperate",0.7011569,0.93295616,"C"
136,"Cool",0.8033291,1.1273408,"C"
137,"Cool",0.7241042,1.0048851,"C"
139,"Hot",0.7534837,0.96566504,"C"
147,"Cool",0.8524897,1.0573483,"C"
151,"Temperate",0.75107956,0.9467702,"C"
152,"Frigid",0.8839948,1.7317806,"C"
153,"Hot",0.71550876,0.8050752,"C"
155,"Cool",0.6992306,1.3722672,"C"
157,"Cool",0.69013095,1.0670685,"C"
158,"Temperate",0.7421253,1.016307,"C"
159,"Cool",0.9070476,1.1451616,"C"
160,"Cool",0.68562853,1.1136371,"C"
161,"Warm",0.8871394,1.2270257,"C"
162,"Frigid",1.184872,1.6999252,"C"
165,"Temperate",0.90626097,1.064577,"C"
168,"Cool",0.9600036,1.5824625,"C"
172,"Cool",0.76921463,1.5798976,"C"
173,"Hot",0.87280244,1.3418154,"C"
174,"Cool",0.87441885,1.3547738,"C"
179,"Frigid",0.6155028,0.69256216,"C"
181,"Temperate",0.88926,1.1395394,"C"
184,"Frigid",0.98723304,1.5511637,"C"
186,"Cool",0.7101175,1.0309744,"C"
188,"Hot",0.6524566,0.94363636,"C"
189,"Frigid",1.1338977,1.6615604,"C"
190,"Cool",0.80852294,1.1569229,"C"
192,"Cool",0.6990774,0.98786783,"C"
193,"Cool",0.7164977,0.89988136,"C"
194,"Hot",0.73018515,0.9538505,"C"
195,"Cool",0.7301449,0.89424706,"C"
198,"Temperate",0.68011177,0.9942339,"C"
199,"Hot",0.84320176,0.85797554,"C"
201,"Temperate",0.87786293,1.0841281,"C"
202,"Cool",0.65684736,0.92134976,"C"
203,"Hot",0.8091549,0.7505215,"C"
212,"Frigid",0.91752476,1.7694471,"C"
216,"Hot",0.7755598,0.8577663,"C"
217,"Hot",0.85491353,0.84829086,"C"
220,"Warm",0.7101436,0.773002,"C"
222,"Cool",0.90953094,1.299846,"C"
223,"Cool",0.7975831,1.2458273,"C"
224,"Cool",0.7141142,1.165797,"C"
225,"Cool",0.76718944,1.0491472,"C"
226,"Frigid",1.0544146,1.6770608,"C"
227,"Frigid",1.0255132,1.6648285,"C"
228,"Cool",0.64533913,1.0745736,"C"
232,"Frigid",1.0079993,1.4434764,"C"
234,"Hot",0.7461129,0.7786085,"C"
236,"Temperate",0.73404944,0.9949769,"C"
237,"Cool",0.76794004,0.93248975,"C"
239,"Temperate",0.72420746,0.90895605,"C"
240,"Frigid",0.7396934,1.3308523,"C"
241,"Temperate",0.7363321,1.0227404,"C"
242,"Cool",0.6657728,1.2222027,"C"
243,"Hot",0.77615625,0.98948133,"C"
246,"Frigid",0.89629835,1.92632,"C"
248,"Temperate",0.7773202,1.2564404,"C"
249,"Hot",0.5873747,0.7440061,"C"
251,"Cool",0.7983563,1.0768539,"C"
252,"Frigid",1.0708252,1.6650767,"C"
254,"Frigid",0.91774684,1.5955905,"C"
258,"Frigid",0.91459006,1.2459096,"C"
259,"Hot",0.7664737,0.8401812,"C"
261,"Cool",0.75308806,0.78623813,"C"
264,"Frigid",1.1516821,1.7890389,"C"
266,"Hot",0.8927814,0.9723449,"C"
267,"Warm",0.63567257,0.81687456,"C"
268,"Warm",0.6944331,0.9986395,"C"
269,"Frigid",1.0133175,1.4180739,"C"
270,"Cool",0.9260263,1.337596,"C"
273,"Cool",0.7569581,1.0197142,"C"
274,"Hot",1.0431868,1.4345856,"C"
275,"Frigid",0.96842194,1.6825596,"C"
279,"Warm",0.72213674,0.9318667,"C"
280,"Cool",0.8580442,1.2525294,"C"
281,"Cool",0.7026221,1.030473,"C"
285,"Cool",0.79351825,1.1863157,"C"
287,"Warm",0.7572776,1.1520237,"C"
288,"Cool",0.88698226,1.2358966,"C"
289,"Hot",0.8402782,0.96257305,"C"
290,"Cool",0.71635216,1.2772112,"C"
291,"Cool",0.7787126,1.06617,"C"
292,"Cool",0.7888149,1.5308927,"C"
296,"Warm",0.78966796,0.9010593,"C"
298,"Warm",0.78502136,0.97375816,"C"
300,"Frigid",0.7247483,0.97362995,"C"
301,"Cool",0.76926196,1.0592699,"C"
303,"Cool",0.7896185,0.92398846,"C"
306,"Hot",0.68664354,1.0721127,"C"
312,"Frigid",0.80419844,1.0144997,"C"
313,"Cool",0.91346824,1.2779251,"C"
319,"Frigid",0.81015366,1.606283,"C"
320,"Frigid",0.80284566,1.5038642,"C"
323,"Cool",0.68990844,1.0244279,"C"
324,"Frigid",0.9709882,1.6694006,"C"
326,"Cool",0.7008511,0.9611518,"C"
328,"Temperate",0.7941382,1.014814,"C"
333,"Cool",0.8513461,1.3236678,"C"
334,"Cool",1.0154673,1.8052101,"C"
335,"Cool",0.82524246,1.5577165,"C"
336,"Frigid",0.7006083,0.9503793,"C"
337,"Cool",0.7279621,1.0873797,"C"
340,"Temperate",0.73717034,1.0188041,"C"
342,"Hot",0.78319025,0.9221748,"C"
346,"Cool",0.70142645,1.204002,"C"
353,"Frigid",0.8417388,1.420174,"C"
354,"Frigid",0.61331373,0.7848978,"C"
356,"Cool",0.7924013,1.1106356,"C"
360,"Hot",0.66433936,0.82201403,"C"
361,"Temperate",0.75546575,0.99285084,"C"
362,"Hot",0.58492124,0.9459036,"C"
364,"Frigid",0.9741856,1.4083079,"C"
365,"Cool",0.9328624,1.799846,"C"
366,"Temperate",0.6466278,0.92314774,"C"
367,"Cool",0.6906834,1.109151,"C"
368,"Cool",0.8277283,1.1800828,"C"
369,"Cool",0.8129847,1.1994777,"C"
371,"Frigid",0.9832745,1.7269346,"C"
372,"Hot",0.6800622,0.8963955,"C"
373,"Frigid",0.9356843,1.5107417,"C"
376,"Frigid",0.6628848,1.1127932,"C"
379,"Warm",0.6507731,0.7881629,"C"
382,"Frigid",0.5344214,0.72376776,"C"
383,"Frigid",0.5422556,0.7189097,"C"
386,"Hot",0.8834189,0.95398474,"C"
387,"Cool",0.7017834,0.88960314,"C"
389,"Frigid",0.87187123,1.3198688,"C"
391,"Cool",0.7409741,1.2508992,"C"
393,"Cool",0.6651203,0.89152956,"C"
395,"Frigid",0.967481,1.4511826,"C"
396,"Frigid",1.3353446,2.2595897,"C"
400,"Frigid",0.78606474,1.2055148,"C"
402,"Cool",0.90893024,1.2401626,"C"
404,"Cool",0.81849194,1.3174409,"C"
405,"Cool",0.749914,1.01323,"C"
409,"Cool",0.89527255,1.274328,"C"
411,"Warm",0.72247314,0.8786268,"C"
412,"Frigid",0.888856,1.3504826,"C"
413,"Frigid",0.89432937,1.4182785,"C"
417,"Frigid",0.93943334,1.4449964,"C"
419,"Cool",0.7416655,1.0626991,"C"
421,"Cool",0.8483743,1.1318944,"C"
422,"Cool",0.77318066,1.2527944,"C"
424,"Frigid",1.0094124,1.3066874,"C"
426,"Frigid",0.67330676,1.2343684,"C"
427,"Cool",0.75211895,1.106807,"C"
430,"Cool",0.7305164,1.0490161,"C"
432,"Cool",0.9989806,1.4247794,"C"
434,"Cool",0.7084517,1.0940373,"C"
438,"Frigid",0.83066946,1.3515548,"C"
441,"Warm",0.9571767,1.1898632,"C"
442,"Hot",0.69145864,0.891106,"C"
443,"Temperate",0.6439691,0.82724124,"C"
444,"Frigid",0.6531194,0.83770937,"C"
445,"Hot",0.8120833,0.9518388,"C"
448,"Temperate",0.719068,0.86327964,"C"
449,"Frigid",0.95606434,1.6038233,"C"
454,"Cool",0.72841656,1.0681224,"C"
456,"Frigid",0.71563154,1.0099832,"C"
458,"Cool",0.73665106,1.0697066,"C"
460,"Warm",1.0994337,1.0149589,"C"
461,"Temperate",0.80364984,1.0275105,"C"
462,"Hot",0.65552473,0.84652275,"C"
464,"Temperate",1.0125335,1.528854,"C"
465,"Cool",0.72523075,1.2211951,"C"
467,"Frigid",0.9816254,1.6137552,"C"
471,"Temperate",0.6555338,0.9234511,"C"
472,"Cool",0.65086436,1.0053262,"C"
474,"Cool",0.7798984,1.0643224,"C"
477,"Hot",0.76322734,0.9410633,"C"
481,"Temperate",0.6239501,0.87763447,"C"
482,"Cool",0.8686039,1.1117964,"C"
483,"Cool",0.8590039,1.3764119,"C"
484,"Hot",0.75801754,0.96297765,"C"
486,"Cool",0.7766715,1.0366747,"C"
488,"Warm",0.6490448,0.8842583,"C"
493,"Cool",0.93664545,1.3009901,"C"
494,"Hot",0.62576956,0.7122003,"C"
495,"Frigid",1.3000361,2.088874,"C"
496,"Hot",0.7828132,0.8799948,"C"
503,"Cool",0.7380915,1.3954791,"C"
508,"Cool",0.7147858,1.1051923,"C"
510,"Hot",0.72620535,0.8403623,"C"
514,"Cool",0.9303737,1.381596,"C"
516,"Cool",0.76701504,1.3719437,"C"
517,"Cool",0.75443316,1.3917607,"C"
519,"Frigid",0.8502525,2.0783534,"C"
522,"Cool",0.823404,1.3231717,"C"
523,"Temperate",0.8053341,0.9635059,"C"
527,"Hot",0.82084376,1.1293503,"C"
528,"Hot",0.56410784,0.7881179,"C"
529,"Cool",0.6329551,1.0396497,"C"
530,"Cool",0.79643184,1.3754567,"C"
531,"Hot",0.6225876,1.0829084,"C"
533,"Cool",0.75115436,1.1405735,"C"
534,"Hot",0.66523015,1.0267146,"C"
539,"Hot",0.7940177,1.28159,"C"
543,"Cool",0.54989797,0.77464324,"C"
545,"Cool",0.73246574,0.927035,"C"
548,"Frigid",0.93658215,1.267685,"C"
549,"Cool",0.90686804,1.0797818,"C"
553,"Hot",0.7918795,0.80121505,"C"
555,"Temperate",0.6891181,1.095355,"C"
556,"Warm",0.69562066,0.8619935,"C"
557,"Frigid",0.9053017,1.6975373,"C"
558,"Temperate",0.88925713,1.3346587,"C"
562,"Warm",0.7588759,0.8998837,"C"
566,"Cool",0.7290546,1.0236554,"C"
567,"Hot",0.8679275,1.1954238,"C"
568,"Frigid",0.9489037,1.614293,"C"
569,"Cool",0.7444402,1.1228482,"C"
570,"Cool",0.85375094,1.3808731,"C"
571,"Temperate",1.0495505,1.3611029,"C"
573,"Temperate",0.70876914,1.0408248,"C"
576,"Hot",0.9140131,1.0042615,"C"
590,"Hot",1.0325603,1.1768539,"C"
594,"Frigid",0.88259023,1.0072507,"C"
601,"Temperate",0.8109632,0.9885166,"C"
603,"Hot",0.49347624,1.4264503,"C"
623,"Hot",0.7773059,1.3290572,"C"
624,"Cool",0.78017795,1.2300582,"C"
630,"Frigid",0.9027895,1.0981231,"C"
634,"Warm",0.6399414,0.8919355,"C"
635,"Frigid",0.783438,1.4148499,"C"
637,"Hot",0.8186596,0.9690743,"C"
639,"Frigid",0.90336484,1.4420773,"C"
645,"Cool",0.8541168,1.0785627,"C"
646,"Cool",0.70806736,0.9660538,"C"
648,"Hot",1.4606031,1.555931,"C"
654,"Cool",0.68756056,0.9167245,"C"
