"LakeID","LakeTR","train_rmse","test_rmse","Source","Scenario"
300003035,"F",1.0461464,1.501434,"H","Cross-domain transfer"
300003237,"F",1.2579095,1.6250799,"H","Cross-domain transfer"
300003273,"F",1.1501676,1.6957431,"H","Cross-domain transfer"
300003350,"C",1.0475644,1.6497816,"H","Cross-domain transfer"
300003430,"F",1.2266139,1.6646156,"H","Cross-domain transfer"
300003602,"F",1.1730766,1.9888062,"H","Cross-domain transfer"
300003644,"F",1.0696791,2.0034735,"H","Cross-domain transfer"
300003701,"F",1.1581031,1.7048709,"H","Cross-domain transfer"
300003732,"F",1.044736,1.8964616,"H","Cross-domain transfer"
300003763,"F",1.1523588,1.6244242,"H","Cross-domain transfer"
300003809,"F",1.3318423,2.101142,"H","Cross-domain transfer"
300003835,"C",1.047451,1.2094253,"H","Cross-domain transfer"
300003861,"F",1.1440573,1.7118455,"H","Cross-domain transfer"
300003890,"C",1.1687354,1.3507938,"H","Cross-domain transfer"
300003949,"C",1.1050568,1.6342597,"H","Cross-domain transfer"
300004104,"F",1.1339921,1.685662,"H","Cross-domain transfer"
300004112,"F",1.3092515,1.6269532,"H","Cross-domain transfer"
300004151,"C",1.1851579,1.7011776,"H","Cross-domain transfer"
300004337,"F",1.1371651,1.8199004,"H","Cross-domain transfer"
300004437,"C",1.0614579,1.6579193,"H","Cross-domain transfer"
300004530,"C",0.94776314,1.4396079,"H","Cross-domain transfer"
300004657,"C",1.0904517,1.26913,"H","Cross-domain transfer"
300004781,"C",1.109586,1.6685123,"H","Cross-domain transfer"
300004787,"C",1.0624002,1.1367363,"H","Cross-domain transfer"
300004793,"C",0.9242013,1.2550749,"H","Cross-domain transfer"
300004882,"C",0.91477525,1.4990361,"H","Cross-domain transfer"
300004897,"C",0.8470595,1.1012634,"H","Cross-domain transfer"
300004974,"C",0.82302296,1.2552856,"H","Cross-domain transfer"
300004989,"C",1.0994375,1.3701113,"H","Cross-domain transfer"
300005063,"C",1.2633127,1.3123935,"H","Cross-domain transfer"
300005336,"C",1.0948492,1.4119805,"H","Cross-domain transfer"
300005345,"C",1.0801711,1.3116533,"H","Cross-domain transfer"
300005460,"C",0.9963697,1.3124642,"H","Cross-domain transfer"
300005648,"C",1.1305132,1.3915013,"H","Cross-domain transfer"
300005808,"C",1.1478108,1.4463391,"H","Cross-domain transfer"
300005829,"C",1.1346667,1.5555547,"H","Cross-domain transfer"
300005839,"C",1.3489218,1.6100571,"H","Cross-domain transfer"
300005860,"C",0.97361225,1.533873,"H","Cross-domain transfer"
300005889,"C",1.1870837,1.4445446,"H","Cross-domain transfer"
300005999,"C",1.1091124,1.4518183,"H","Cross-domain transfer"
300006033,"C",1.000097,1.3815308,"H","Cross-domain transfer"
300006162,"C",0.98268616,1.3464481,"H","Cross-domain transfer"
300006293,"C",0.9468071,1.0920458,"H","Cross-domain transfer"
300006356,"C",0.9540166,1.2555499,"H","Cross-domain transfer"
300006407,"C",0.9356982,1.2402636,"H","Cross-domain transfer"
300006409,"C",0.9503591,1.2902393,"H","Cross-domain transfer"
300006490,"C",1.2170798,1.3129953,"H","Cross-domain transfer"
300006584,"C",0.8519587,1.0483507,"H","Cross-domain transfer"
300006797,"C",0.84243697,1.0539355,"H","Cross-domain transfer"
300006864,"C",1.0958706,1.446842,"H","Cross-domain transfer"
300007084,"C",1.1793525,1.4573607,"H","Cross-domain transfer"
300007173,"C",0.98871154,1.4377239,"H","Cross-domain transfer"
300007237,"C",0.86781955,1.0301406,"H","Cross-domain transfer"
300007453,"C",1.1711273,1.3352294,"H","Cross-domain transfer"
300007706,"C",0.9241897,1.223204,"H","Cross-domain transfer"
300007752,"T",0.9310112,1.24707,"H","Cross-domain transfer"
300007930,"T",0.8677398,1.0631155,"H","Cross-domain transfer"
300007960,"C",1.293701,1.523103,"H","Cross-domain transfer"
300008088,"T",1.0778912,1.1844846,"H","Cross-domain transfer"
300008127,"T",1.0899044,1.2826807,"H","Cross-domain transfer"
300008201,"T",0.9954291,1.2447412,"H","Cross-domain transfer"
300008212,"T",0.97016543,1.1632906,"H","Cross-domain transfer"
300008270,"T",1.2719659,1.5264814,"H","Cross-domain transfer"
300008341,"T",0.9528769,1.1509587,"H","Cross-domain transfer"
300008388,"T",0.9513176,1.0550134,"H","Cross-domain transfer"
300008411,"T",1.0571661,1.3563256,"H","Cross-domain transfer"
300008638,"T",0.82217485,1.1283307,"H","Cross-domain transfer"
300008713,"T",0.8181794,0.9982524,"H","Cross-domain transfer"
300008770,"T",0.8173219,1.1306541,"H","Cross-domain transfer"
300008783,"T",1.0799592,1.3266801,"H","Cross-domain transfer"
300008819,"T",0.8798437,1.1343213,"H","Cross-domain transfer"
300008848,"T",0.7859336,1.18095,"H","Cross-domain transfer"
300009100,"T",1.126895,1.3408681,"H","Cross-domain transfer"
300009124,"T",0.7382019,1.0197527,"H","Cross-domain transfer"
300009151,"T",0.93448806,1.0169119,"H","Cross-domain transfer"
300009172,"W",0.87432784,1.1088792,"H","Cross-domain transfer"
300009243,"H",1.0207586,1.1272519,"H","Intra-domain transfer"
300009360,"H",1.030818,1.138868,"H","Intra-domain transfer"
300009411,"W",1.1032478,1.2595155,"H","Cross-domain transfer"
300009430,"W",0.84157705,1.1499429,"H","Cross-domain transfer"
300009432,"W",0.9730948,1.1582123,"H","Cross-domain transfer"
300009443,"W",0.94269186,1.098655,"H","Cross-domain transfer"
300009460,"W",0.952433,1.1061003,"H","Cross-domain transfer"
300009523,"H",0.7983466,1.1100093,"H","Intra-domain transfer"
300009692,"H",1.0923707,1.2835606,"H","Intra-domain transfer"
300009739,"H",1.302705,1.2199762,"H","Intra-domain transfer"
300010266,"H",1.6213962,1.5480617,"H","Intra-domain transfer"
300010271,"H",1.4877169,1.6193424,"H","Intra-domain transfer"
300010368,"H",1.2869796,1.2121286,"H","Intra-domain transfer"
300010436,"W",0.9902464,1.132187,"H","Cross-domain transfer"
300010470,"W",0.9123094,1.0352054,"H","Cross-domain transfer"
300010567,"W",0.817322,0.8213238,"H","Cross-domain transfer"
300010626,"T",0.69268453,0.77244,"H","Cross-domain transfer"
300010656,"T",0.67740667,0.7709524,"H","Cross-domain transfer"
300010690,"T",0.6967391,0.84002113,"H","Cross-domain transfer"
300010732,"F",1.1576405,1.8404983,"H","Cross-domain transfer"
300010784,"F",1.111315,2.1202362,"H","Cross-domain transfer"
300010794,"F",0.8923612,2.4301662,"H","Cross-domain transfer"
300010851,"F",1.0657928,1.3343723,"H","Cross-domain transfer"
300010866,"F",1.8218474,2.0807388,"H","Cross-domain transfer"
300010885,"F",1.732526,2.0181477,"H","Cross-domain transfer"
300010974,"F",1.5400288,2.137707,"H","Cross-domain transfer"
300010987,"F",1.3002062,2.2868114,"H","Cross-domain transfer"
300011120,"F",0.9610592,1.7587981,"H","Cross-domain transfer"
300011169,"F",1.324019,2.2080088,"H","Cross-domain transfer"
300011237,"F",1.1656674,1.5777625,"H","Cross-domain transfer"
300011445,"F",1.1411463,1.647484,"H","Cross-domain transfer"
300011663,"F",0.9078029,1.245993,"H","Cross-domain transfer"
300011666,"C",0.8746583,1.1174017,"H","Cross-domain transfer"
300011707,"F",1.2251911,1.6758064,"H","Cross-domain transfer"
300011781,"F",1.290553,1.6365018,"H","Cross-domain transfer"
300011804,"F",1.0694704,1.2947432,"H","Cross-domain transfer"
300011810,"F",0.9863927,1.7112746,"H","Cross-domain transfer"
300011834,"C",0.9877139,1.299689,"H","Cross-domain transfer"
300011902,"C",1.4019119,1.3934698,"H","Cross-domain transfer"
300011916,"C",0.9507571,1.1049421,"H","Cross-domain transfer"
300011976,"C",0.9752346,1.1431735,"H","Cross-domain transfer"
300011991,"C",0.8672368,1.0680084,"H","Cross-domain transfer"
300012019,"C",0.8879454,1.1517552,"H","Cross-domain transfer"
300012021,"C",0.95855457,1.2122049,"H","Cross-domain transfer"
300012023,"C",1.117765,1.4519255,"H","Cross-domain transfer"
300012060,"C",1.0522546,1.250406,"H","Cross-domain transfer"
300012093,"C",1.1578034,1.4678555,"H","Cross-domain transfer"
300012120,"C",0.9997672,1.2382433,"H","Cross-domain transfer"
300012150,"C",0.87161887,1.1168277,"H","Cross-domain transfer"
300012163,"C",0.921502,1.1125534,"H","Cross-domain transfer"
300012234,"C",0.97668827,1.1753272,"H","Cross-domain transfer"
300012266,"C",0.9366904,1.2321243,"H","Cross-domain transfer"
300012284,"C",0.9965838,1.4435484,"H","Cross-domain transfer"
300012287,"F",1.1292304,1.468746,"H","Cross-domain transfer"
300012316,"C",0.8882656,1.2435217,"H","Cross-domain transfer"
300012336,"C",0.9478997,1.2469995,"H","Cross-domain transfer"
300012472,"C",1.1408825,1.4974114,"H","Cross-domain transfer"
300012482,"C",0.9487086,1.0662085,"H","Cross-domain transfer"
300012491,"C",0.8973476,1.3130789,"H","Cross-domain transfer"
300012614,"C",0.7641616,1.0692257,"H","Cross-domain transfer"
300012628,"C",0.94346696,1.1963022,"H","Cross-domain transfer"
300012654,"C",0.901094,1.2088608,"H","Cross-domain transfer"
300012879,"C",0.8870721,1.0328392,"H","Cross-domain transfer"
300012969,"C",1.2065973,1.4142938,"H","Cross-domain transfer"
300013003,"T",0.78923357,1.1069006,"H","Cross-domain transfer"
300013091,"C",0.99813503,1.3687463,"H","Cross-domain transfer"
300013120,"T",0.95364934,1.1333388,"H","Cross-domain transfer"
300013141,"C",1.054949,1.5641383,"H","Cross-domain transfer"
300013156,"T",0.7519228,0.89525497,"H","Cross-domain transfer"
300013161,"C",0.8776591,1.2135862,"H","Cross-domain transfer"
300013176,"C",1.1525695,1.4539883,"H","Cross-domain transfer"
300013178,"T",0.81167454,1.0534836,"H","Cross-domain transfer"
300013182,"T",1.091708,1.1674157,"H","Cross-domain transfer"
300013186,"C",1.0199411,1.257183,"H","Cross-domain transfer"
300013283,"C",1.3293337,1.6193334,"H","Cross-domain transfer"
300013383,"T",0.691614,0.8802173,"H","Cross-domain transfer"
300013431,"T",0.7968473,0.96060145,"H","Cross-domain transfer"
300013454,"T",0.77472514,0.91879034,"H","Cross-domain transfer"
300013475,"T",0.6492055,0.8216335,"H","Cross-domain transfer"
300013521,"C",1.0867897,1.1401421,"H","Cross-domain transfer"
300013529,"C",1.0900422,1.3316259,"H","Cross-domain transfer"
300013582,"C",1.1440446,1.2926491,"H","Cross-domain transfer"
300013597,"C",1.124373,1.2109696,"H","Cross-domain transfer"
300013610,"C",0.94647354,1.3607076,"H","Cross-domain transfer"
300013635,"C",1.1339382,1.413716,"H","Cross-domain transfer"
300013715,"C",1.2451904,1.2808198,"H","Cross-domain transfer"
300013746,"T",1.0380962,1.2093742,"H","Cross-domain transfer"
300013782,"T",1.1697755,1.2513719,"H","Cross-domain transfer"
300013821,"T",0.8586033,1.772717,"H","Cross-domain transfer"
300013927,"T",0.7791614,1.1509424,"H","Cross-domain transfer"
300013943,"C",1.042929,1.1000965,"H","Cross-domain transfer"
300013962,"T",0.85263014,1.0238286,"H","Cross-domain transfer"
300013966,"T",0.77057195,0.909131,"H","Cross-domain transfer"
300014249,"T",0.93232375,1.0901166,"H","Cross-domain transfer"
300014305,"T",1.397169,1.4398172,"H","Cross-domain transfer"
300014333,"W",0.9658604,1.215743,"H","Cross-domain transfer"
300014338,"T",0.85804224,1.1966656,"H","Cross-domain transfer"
300014360,"T",1.1854501,1.1839807,"H","Cross-domain transfer"
300014434,"T",0.7872551,1.1148968,"H","Cross-domain transfer"
300014478,"T",0.98517513,1.2312418,"H","Cross-domain transfer"
300014495,"T",1.2344111,1.2605602,"H","Cross-domain transfer"
300014510,"W",0.8136569,0.89489836,"H","Cross-domain transfer"
300014514,"W",0.944826,0.9203789,"H","Cross-domain transfer"
300014657,"W",1.0193447,1.0487983,"H","Cross-domain transfer"
300014682,"W",0.97086644,1.0360146,"H","Cross-domain transfer"
300014741,"W",0.852884,0.9479492,"H","Cross-domain transfer"
300014784,"W",0.9193745,0.90367794,"H","Cross-domain transfer"
300014787,"C",1.0754457,1.1728898,"H","Cross-domain transfer"
300014802,"W",0.80260533,0.88596135,"H","Cross-domain transfer"
300014804,"H",1.394373,1.3469563,"H","Intra-domain transfer"
300014891,"W",0.8871305,1.0915112,"H","Cross-domain transfer"
300014904,"F",0.9972044,1.3359628,"H","Cross-domain transfer"
300014941,"W",0.90209234,1.4823334,"H","Cross-domain transfer"
300014944,"F",1.0863085,1.1972849,"H","Cross-domain transfer"
300014998,"F",1.2921273,1.1877645,"H","Cross-domain transfer"
300015002,"F",0.885054,1.0684247,"H","Cross-domain transfer"
300015130,"F",1.2218726,1.0551144,"H","Cross-domain transfer"
300015160,"F",1.2961693,1.1852485,"H","Cross-domain transfer"
300015169,"C",0.9640203,1.0945492,"H","Cross-domain transfer"
300015175,"F",1.4924111,1.4880395,"H","Cross-domain transfer"
300015197,"F",0.79023296,0.8921232,"H","Cross-domain transfer"
300015245,"F",0.93170184,1.0955163,"H","Cross-domain transfer"
300015248,"C",0.9594901,1.1172274,"H","Cross-domain transfer"
300015252,"F",1.1155304,1.2362444,"H","Cross-domain transfer"
300015257,"C",0.9441521,1.041665,"H","Cross-domain transfer"
300015265,"F",0.94715744,0.8803118,"H","Cross-domain transfer"
300015267,"F",0.95211256,1.2318764,"H","Cross-domain transfer"
300015276,"T",0.9182601,1.0494016,"H","Cross-domain transfer"
300015296,"C",0.9763891,0.95171857,"H","Cross-domain transfer"
300015374,"H",0.9188883,0.86005294,"H","Intra-domain transfer"
300015380,"H",0.803811,0.8455446,"H","Intra-domain transfer"
300015455,"W",0.8437283,0.8813835,"H","Cross-domain transfer"
300015520,"H",1.0132473,1.0643976,"H","Intra-domain transfer"
300015606,"H",0.9967992,1.2058561,"H","Intra-domain transfer"
300015630,"H",0.8533515,0.9911217,"H","Intra-domain transfer"
300015657,"H",0.8989705,0.8966051,"H","Intra-domain transfer"
300015672,"H",0.82309556,0.8601759,"H","Intra-domain transfer"
300015697,"H",0.9299829,1.1308192,"H","Intra-domain transfer"
300015736,"H",0.71839106,1.1270144,"H","Intra-domain transfer"
300015761,"H",0.8219635,0.87439626,"H","Intra-domain transfer"
300015812,"H",1.6301825,1.5361015,"H","Intra-domain transfer"
300016225,"H",0.68443584,0.6656253,"H","Intra-domain transfer"
300016238,"H",1.0232593,0.90924394,"H","Intra-domain transfer"
300016239,"H",0.80180025,0.8336097,"H","Intra-domain transfer"
300016309,"W",1.3000237,1.0790924,"H","Cross-domain transfer"
300016372,"H",1.3922622,1.2703153,"H","Intra-domain transfer"
300016455,"W",0.7966428,0.8557392,"H","Cross-domain transfer"
300016597,"W",1.4341245,1.4034262,"H","Cross-domain transfer"
300016632,"W",1.0289594,0.9700162,"H","Cross-domain transfer"
300016649,"W",0.7487049,0.8002283,"H","Cross-domain transfer"
300016665,"W",0.77314615,0.9392524,"H","Cross-domain transfer"
300016679,"W",0.90142727,1.0360935,"H","Cross-domain transfer"
300016680,"W",1.1020122,1.2256497,"H","Cross-domain transfer"
3,"H",0.85502326,0.88948363,"L","Local"
12,"T",1.0955486,1.6569271,"L","Local"
13,"C",1.3512367,1.5024121,"L","Local"
17,"T",0.8906399,1.0517174,"L","Local"
18,"C",1.0773811,1.3538947,"L","Local"
19,"H",0.83816576,0.8668559,"L","Local"
21,"H",0.7344289,0.7781363,"L","Local"
22,"H",0.85864353,0.9484073,"L","Local"
23,"C",1.802962,1.8007952,"L","Local"
24,"H",0.99382883,1.1462439,"L","Local"
27,"C",1.2468145,1.9630787,"L","Local"
28,"C",0.9513218,1.3359829,"L","Local"
29,"T",0.81877536,1.0401721,"L","Local"
33,"C",0.94359314,1.1773628,"L","Local"
35,"H",0.6773491,0.7662731,"L","Local"
37,"T",0.8706297,1.0342283,"L","Local"
39,"C",1.310302,1.3027016,"L","Local"
40,"C",1.0679672,1.251692,"L","Local"
41,"C",0.8184911,0.9307959,"L","Local"
42,"H",0.72857606,0.8226118,"L","Local"
44,"T",0.91954404,1.1116177,"L","Local"
47,"C",0.8633533,1.110366,"L","Local"
48,"H",0.77432495,0.9122809,"L","Local"
49,"F",1.300449,1.6026579,"L","Local"
50,"C",0.9492013,1.0935917,"L","Local"
53,"T",1.1034881,1.2192613,"L","Local"
54,"C",1.1688809,1.2600551,"L","Local"
55,"H",0.7071382,0.79536605,"L","Local"
56,"F",1.2434936,1.5609889,"L","Local"
57,"C",0.98914635,1.1610351,"L","Local"
61,"T",1.5864371,1.6615572,"L","Local"
63,"C",1.3272178,1.5168257,"L","Local"
65,"H",0.941341,0.92711794,"L","Local"
68,"C",1.0934912,1.3225527,"L","Local"
71,"T",1.0187539,1.2015649,"L","Local"
72,"C",1.0971711,1.320594,"L","Local"
75,"C",1.1124246,1.3416989,"L","Local"
77,"H",0.8882456,1.0801857,"L","Local"
78,"H",0.93345815,1.2541665,"L","Local"
79,"T",1.055706,1.2486913,"L","Local"
80,"F",1.4779588,1.6791395,"L","Local"
87,"T",0.89911604,1.1442316,"L","Local"
88,"C",1.3389893,2.033009,"L","Local"
91,"C",0.59787357,0.7030175,"L","Local"
93,"F",1.196501,1.4176283,"L","Local"
95,"C",0.8276067,1.0062697,"L","Local"
98,"H",0.99419624,1.0889239,"L","Local"
100,"C",1.0609399,1.2465622,"L","Local"
102,"C",1.2918092,1.5754958,"L","Local"
104,"C",0.9614725,1.1731619,"L","Local"
105,"C",0.71439207,0.78424835,"L","Local"
107,"C",1.1768394,1.4304793,"L","Local"
109,"W",1.0829808,1.4739383,"L","Local"
110,"T",1.2293442,1.5077732,"L","Local"
112,"F",1.0904868,1.4205233,"L","Local"
113,"T",1.2006664,1.4392258,"L","Local"
114,"H",1.0836133,1.200799,"L","Local"
118,"T",1.0000348,1.3420324,"L","Local"
122,"T",1.1206793,1.3927934,"L","Local"
124,"C",1.3572537,1.7596781,"L","Local"
126,"F",1.2240187,1.4814858,"L","Local"
127,"C",0.80571526,1.073937,"L","Local"
128,"C",1.0723091,1.3147113,"L","Local"
129,"H",0.9485145,1.018159,"L","Local"
130,"T",1.0604938,1.4371439,"L","Local"
132,"W",1.0899925,1.1864386,"L","Local"
135,"T",0.7928967,0.98756206,"L","Local"
136,"C",0.982955,1.1954243,"L","Local"
137,"C",0.8234363,1.0417848,"L","Local"
139,"H",0.79608095,0.9422977,"L","Local"
147,"C",0.95813894,1.1227282,"L","Local"
151,"T",0.86274064,1.183374,"L","Local"
152,"F",1.2894003,1.6034062,"L","Local"
153,"H",0.88281274,0.9659043,"L","Local"
155,"C",1.0956867,1.5010713,"L","Local"
157,"C",0.86243904,1.1338496,"L","Local"
158,"T",0.9398096,1.1266092,"L","Local"
159,"C",1.0897908,1.4646126,"L","Local"
160,"C",0.9502743,1.0298922,"L","Local"
161,"W",1.3591924,1.5143573,"L","Local"
162,"F",1.268679,1.6793467,"L","Local"
165,"T",0.9984675,1.2316307,"L","Local"
168,"C",1.3515056,1.8139211,"L","Local"
172,"C",0.93313146,1.2173605,"L","Local"
173,"H",1.1082865,1.4652476,"L","Local"
174,"C",1.0029604,1.36419,"L","Local"
179,"F",0.6538557,0.7321745,"L","Local"
181,"T",1.0094019,1.3479992,"L","Local"
184,"F",1.2563697,1.5740496,"L","Local"
186,"C",0.91331905,1.1939394,"L","Local"
188,"H",0.7655767,0.9717275,"L","Local"
189,"F",1.3443408,1.7348228,"L","Local"
190,"C",0.9026876,1.2717876,"L","Local"
192,"C",1.015212,1.271283,"L","Local"
193,"C",0.8874181,1.1161346,"L","Local"
194,"H",0.8975758,1.0355535,"L","Local"
195,"C",0.92402136,1.2605444,"L","Local"
198,"T",0.84979725,1.0355701,"L","Local"
199,"H",1.106665,1.0664643,"L","Local"
201,"T",1.0180655,1.2065191,"L","Local"
202,"C",0.8533716,1.1553144,"L","Local"
203,"H",0.9207809,0.9703305,"L","Local"
212,"F",1.0659412,1.8457394,"L","Local"
216,"H",0.867334,0.9027757,"L","Local"
217,"H",0.943544,0.9283654,"L","Local"
220,"W",0.7924905,0.88624567,"L","Local"
222,"C",1.0381045,1.4629818,"L","Local"
223,"C",0.99351335,1.2354136,"L","Local"
224,"C",0.98273426,1.2767775,"L","Local"
225,"C",0.98464507,1.0850168,"L","Local"
226,"F",1.2489271,1.6208122,"L","Local"
227,"F",1.2999458,1.6803899,"L","Local"
228,"C",0.8644667,1.2125404,"L","Local"
232,"F",1.2149242,1.6604776,"L","Local"
234,"H",0.78723884,0.79904354,"L","Local"
236,"T",0.93678045,1.1189288,"L","Local"
237,"C",0.93821687,1.1283251,"L","Local"
239,"T",0.95092875,1.1964724,"L","Local"
240,"F",0.9125562,1.664395,"L","Local"
241,"T",0.9270626,1.1197555,"L","Local"
242,"C",0.95294464,1.2247161,"L","Local"
243,"H",0.94315296,1.2691758,"L","Local"
246,"F",1.2287879,1.7842255,"L","Local"
248,"T",0.9982743,1.3042827,"L","Local"
249,"H",0.79493535,1.0288078,"L","Local"
251,"C",1.0064969,1.1866153,"L","Local"
252,"F",1.2183338,1.9332502,"L","Local"
254,"F",1.3275865,1.8508776,"L","Local"
258,"F",1.1673393,1.4401563,"L","Local"
259,"H",1.0666417,1.0894356,"L","Local"
261,"C",0.85881895,0.8636063,"L","Local"
264,"F",1.323529,1.9616563,"L","Local"
266,"H",0.9641585,1.0689569,"L","Local"
267,"W",0.8825724,1.1997926,"L","Local"
268,"W",0.89161545,1.1955856,"L","Local"
269,"F",1.067544,1.4191729,"L","Local"
270,"C",1.2218013,1.404341,"L","Local"
273,"C",0.8842335,1.1610267,"L","Local"
274,"H",1.3920854,1.8287815,"L","Local"
275,"F",1.1741086,1.7734333,"L","Local"
279,"W",0.8725989,0.99749374,"L","Local"
280,"C",1.0697196,1.4152856,"L","Local"
281,"C",0.953139,1.1330303,"L","Local"
285,"C",1.0051377,1.3347033,"L","Local"
287,"W",0.9470744,1.1874719,"L","Local"
288,"C",1.1036419,1.3620279,"L","Local"
289,"H",0.95719683,1.1167017,"L","Local"
290,"C",0.8857987,1.1972486,"L","Local"
291,"C",1.0571867,1.270731,"L","Local"
292,"C",1.0533961,1.5320768,"L","Local"
296,"W",0.94806755,1.1536149,"L","Local"
298,"W",1.0111314,1.2634696,"L","Local"
300,"F",0.84846616,1.055318,"L","Local"
301,"C",0.947074,1.1725578,"L","Local"
303,"C",0.9406245,1.0481582,"L","Local"
306,"H",0.8205145,1.0151048,"L","Local"
312,"F",0.8676899,1.0335085,"L","Local"
313,"C",1.1109211,1.4013069,"L","Local"
319,"F",1.4076986,1.6743398,"L","Local"
320,"F",1.0504961,1.3838656,"L","Local"
323,"C",0.8228656,1.0771732,"L","Local"
324,"F",1.183457,2.2632096,"L","Local"
326,"C",0.84424263,1.090676,"L","Local"
328,"T",0.9237503,1.1168251,"L","Local"
333,"C",1.0521884,1.401039,"L","Local"
334,"C",1.241151,1.8648094,"L","Local"
335,"C",1.1803104,1.4613097,"L","Local"
336,"F",0.7851917,0.9727789,"L","Local"
337,"C",0.88401294,1.2878127,"L","Local"
340,"T",0.95609885,1.2628777,"L","Local"
342,"H",1.0605254,1.0011517,"L","Local"
346,"C",1.0006051,1.3087507,"L","Local"
353,"F",0.9393261,1.6204536,"L","Local"
354,"F",0.6849257,0.8071323,"L","Local"
356,"C",0.93125534,1.245935,"L","Local"
360,"H",0.8514357,0.9232145,"L","Local"
361,"T",0.85320723,1.105699,"L","Local"
362,"H",0.85812575,1.258579,"L","Local"
364,"F",1.1532899,1.485052,"L","Local"
365,"C",1.1909208,1.8017277,"L","Local"
366,"T",0.7696372,1.0230445,"L","Local"
367,"C",0.80288786,1.221688,"L","Local"
368,"C",0.97382426,1.259554,"L","Local"
369,"C",1.1090627,1.4756106,"L","Local"
371,"F",1.1111299,1.8127173,"L","Local"
372,"H",1.011815,1.1235532,"L","Local"
373,"F",1.1470098,1.6740879,"L","Local"
376,"F",0.8197455,1.1568974,"L","Local"
379,"W",0.9785229,1.1558298,"L","Local"
382,"F",0.58498186,0.7456888,"L","Local"
383,"F",0.61359036,0.74625266,"L","Local"
386,"H",0.97284234,1.1210452,"L","Local"
387,"C",0.80395824,1.0353928,"L","Local"
389,"F",1.0192443,1.2548461,"L","Local"
391,"C",0.9426684,1.2377044,"L","Local"
393,"C",0.86667347,1.1550572,"L","Local"
395,"F",1.0656515,1.385,"L","Local"
396,"F",1.6905509,2.1185293,"L","Local"
400,"F",0.9210427,2.0159154,"L","Local"
402,"C",1.1679239,1.5076973,"L","Local"
404,"C",1.0770341,1.5134276,"L","Local"
405,"C",0.94143903,1.1792412,"L","Local"
409,"C",1.2164133,1.5554518,"L","Local"
411,"W",0.87905216,1.0657861,"L","Local"
412,"F",1.0183592,1.2696371,"L","Local"
413,"F",0.9318107,1.4595073,"L","Local"
417,"F",1.013338,1.6610612,"L","Local"
419,"C",0.8891918,1.1886413,"L","Local"
421,"C",1.0890067,1.2115004,"L","Local"
422,"C",0.9391052,1.3158739,"L","Local"
424,"F",1.0298789,1.471921,"L","Local"
426,"F",0.874978,1.3061806,"L","Local"
427,"C",0.95928234,1.4470631,"L","Local"
430,"C",0.87225723,1.237763,"L","Local"
432,"C",1.2810833,1.5002226,"L","Local"
434,"C",0.9378066,1.2532969,"L","Local"
438,"F",1.0627054,1.6456219,"L","Local"
441,"W",1.0538187,1.3603083,"L","Local"
442,"H",0.84983486,1.0157038,"L","Local"
443,"T",0.699903,0.9141771,"L","Local"
444,"F",0.7354725,0.88420933,"L","Local"
445,"H",0.97415423,1.0664707,"L","Local"
448,"T",1.0261829,1.1682127,"L","Local"
449,"F",1.1176295,1.6535199,"L","Local"
454,"C",0.94596493,1.2149527,"L","Local"
456,"F",0.8101779,1.0095737,"L","Local"
458,"C",0.90955,1.3446679,"L","Local"
460,"W",1.4350418,1.459403,"L","Local"
461,"T",0.9778392,1.193086,"L","Local"
462,"H",0.7270209,0.7537591,"L","Local"
464,"T",1.2365873,1.5844539,"L","Local"
465,"C",0.97510713,1.3633276,"L","Local"
467,"F",1.0501245,1.807897,"L","Local"
471,"T",0.8311711,1.0867779,"L","Local"
472,"C",0.87605697,1.1799339,"L","Local"
474,"C",0.95193183,1.0949644,"L","Local"
477,"H",0.9674423,1.139333,"L","Local"
481,"T",0.72378606,1.064317,"L","Local"
482,"C",1.0833865,1.2669604,"L","Local"
483,"C",1.0496448,1.3620943,"L","Local"
484,"H",0.8987149,1.2717918,"L","Local"
486,"C",0.9252458,1.1990424,"L","Local"
488,"W",0.9010889,1.0805876,"L","Local"
493,"C",1.1418906,1.4408695,"L","Local"
494,"H",0.73769784,0.83927095,"L","Local"
495,"F",1.4895887,2.198763,"L","Local"
496,"H",0.8226973,0.85206103,"L","Local"
503,"C",1.1647654,1.5088049,"L","Local"
508,"C",0.9018422,1.2596669,"L","Local"
510,"H",0.81526774,0.8677927,"L","Local"
514,"C",1.154141,1.4901088,"L","Local"
516,"C",1.0501028,1.4191933,"L","Local"
517,"C",1.035838,1.4100155,"L","Local"
519,"F",1.1589245,1.9048417,"L","Local"
522,"C",1.102037,1.4771004,"L","Local"
523,"T",1.013338,1.2536362,"L","Local"
527,"H",0.98265564,1.0962559,"L","Local"
528,"H",0.7215207,0.83755684,"L","Local"
529,"C",0.8775445,1.0796397,"L","Local"
530,"C",1.0673645,1.7149754,"L","Local"
531,"H",0.87588334,1.2862046,"L","Local"
533,"C",1.0331615,1.4871777,"L","Local"
534,"H",0.9092018,1.296555,"L","Local"
539,"H",1.1195148,1.520742,"L","Local"
543,"C",0.64201033,0.7979784,"L","Local"
545,"C",0.8627955,1.0500057,"L","Local"
548,"F",1.0423332,1.3728174,"L","Local"
549,"C",1.0869399,1.1761096,"L","Local"
553,"H",0.977775,1.009106,"L","Local"
555,"T",0.9559131,1.2291452,"L","Local"
556,"W",0.9675186,1.2064973,"L","Local"
