Observed,Predicted,Error,phase
28.8,28.57481,-0.003924879435219477,train
30.5,28.995094,-0.025294618294283214,train
30.4,29.213081,-0.019910365966442575,train
30.4,29.409409,-0.01656246198061029,train
29.4,29.552223,0.0025821517789132715,train
28.8,29.660149,0.014713431543812432,train
29.5,29.746698,0.004163917758527667,train
29.2,29.82775,0.010634802939593811,train
29.9,29.89561,-7.339684590053098e-05,train
29.7,29.970894,0.004539786082247015,train
30.3,30.02251,-0.004600085599459286,train
30.7,30.05666,-0.010588815441256524,train
31.0,30.078964,-0.01507942674145632,train
30.4,30.127785,-0.004497354272269126,train
30.8,30.152279,-0.010626679702701305,train
30.8,30.199322,-0.00984728158520071,train
30.7,30.231756,-0.007684737415626203,train
31.2,30.259783,-0.015298100927649381,train
30.8,30.312157,-0.007982741772332842,train
30.2,30.376822,0.0029189506538490396,train
30.5,30.423683,-0.00125266283207994,train
30.6,30.430843,-0.002771664585425864,train
30.2,30.419828,0.0036263324222272626,train
29.6,30.382378,0.013043451577794624,train
28.4,28.691185,0.005100356228135812,train
26.4,28.245155,0.03376613567166736,train
27.3,28.549696,0.022376070754994863,train
27.5,28.742678,0.0220949239913331,train
26.7,28.969337,0.04076457117585415,train
27.6,29.163021,0.027535896887151624,train
27.3,28.467476,0.02093472317635774,train
26.0,27.376453,0.02578765189496493,train
24.6,26.267042,0.03277253198285049,train
25.3,26.540768,0.023934222170156824,train
25.9,26.53673,0.012142828147354272,train
26.3,26.239191,-0.0011573871128261297,train
26.1,25.790977,-0.005955233764896676,train
27.0,25.940218,-0.02001846741097152,train
27.9,25.84792,-0.0381797135487927,train
24.9,24.652462,-0.0049954655087088755,train
22.3,22.905262,0.013389210456319712,train
20.9,22.294273,0.032279134738443765,train
21.4,22.977589,0.03554922870890193,train
20.6,22.261795,0.03877099981421262,train
20.6,21.758135,0.027341488343182247,train
21.3,21.968939,0.015460041784611547,train
21.0,21.768621,0.017971620752283084,train
21.1,21.537394,0.010258440958538846,train
21.3,21.799732,0.011594804757089893,train
21.2,22.31351,0.02558998548761152,train
21.5,21.76934,0.006224742783923332,train
22.2,21.588614,-0.013962242536265925,train
22.1,21.66029,-0.010048165028149115,train
21.7,21.5172,-0.004229804053797599,train
21.3,21.217953,-0.0019296909892546322,train
20.7,21.189829,0.011693246642490428,train
20.8,20.933758,0.0032050444167018425,train
21.6,21.456501,-0.0033328154810973523,train
21.3,21.713936,0.009623314261591924,train
21.4,21.55886,0.003697983577985256,train
21.3,21.591492,0.006796044058977848,train
21.6,21.247261,-0.008232482598504605,train
21.7,20.904762,-0.01866548334735033,train
21.2,20.598011,-0.014402353615893551,train
20.6,20.714176,0.0027635985033974473,train
19.9,19.531425,-0.009347218406937254,train
19.4,19.05325,-0.009017450244603615,train
19.3,18.228298,-0.028557145497101085,train
18.9,18.660824,-0.006367693106817459,train
18.3,19.117956,0.021860011209216535,train
18.4,18.878792,0.01284355453103873,train
18.5,19.10399,0.016061873910143284,train
18.3,18.467697,0.004561012056837881,train
16.6,18.30042,0.0487220590459918,train
15.0,16.822052,0.05725752700804128,train
14.7,16.017746,0.04289853076497527,train
15.2,16.43755,0.039116486746170805,train
15.5,16.704483,0.03740109819559139,train
15.2,16.515358,0.041473855380462145,train
14.9,16.260534,0.04366211028717837,train
14.1,16.001646,0.06317414116345198,train
14.6,16.349615,0.056531064716804205,train
15.3,16.330341,0.03257445536603648,train
15.1,16.35429,0.03987658317904311,train
15.5,16.567144,0.03327843542324278,train
15.0,16.27584,0.040793172247460416,train
14.2,15.493314,0.04355573101690099,train
14.4,15.4209385,0.034235639050423546,train
14.3,15.346072,0.03528534884977752,train
13.6,14.479554,0.03132363773970575,train
12.8,14.419895,0.05951143308195405,train
12.0,13.237848,0.049047298645901294,train
12.0,13.315675,0.05197075697722344,train
11.7,13.594008,0.07487973504949913,train
12.5,13.745119,0.047441929691720224,train
12.9,13.852305,0.03559714920508737,train
13.9,13.925675,0.0009227367749659111,train
13.6,13.273616,-0.01214516653501439,train
12.4,13.097252,0.027346173891297686,train
12.4,13.371754,0.03770616854678581,train
12.7,13.485793,0.03000838304781513,train
12.2,13.455697,0.04894418798222344,train
12.3,13.208632,0.03562057953307457,train
12.0,13.034255,0.04131359317957241,train
12.0,13.101104,0.04386674754178458,train
12.3,12.9271965,0.02486191072170396,train
12.5,13.130101,0.024584421220393934,train
13.5,12.88745,-0.0232136783483844,train
12.7,12.811383,0.004366028994314301,train
12.4,12.697918,0.01187024058981633,train
12.6,12.763563,0.0064487300617575285,train
12.4,12.372605,-0.0011058302024575877,train
11.3,12.231686,0.039592804971849575,train
11.1,12.038663,0.04056684334565804,train
10.9,12.122409,0.05309649722906232,train
11.1,12.217812,0.04793808289712545,train
11.1,11.391324,0.012952712623881847,train
