train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.89932096,1.2860053,0.07072538,0.96262735,0.39581206,0.882169,1.4702451,0.079551436,1.0922782,0.7186158,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,226,100
0.8919356,1.406075,0.07584003,1.024125,0.41288808,0.8817338,1.4938481,0.08318803,1.0913985,0.42250028,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,227,100
0.9787698,0.82733256,0.03786558,0.63179207,0.208371,0.9607953,1.139679,0.052526012,0.84556943,0.27473694,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,228,100
0.9164608,1.2115204,0.06420897,0.8856298,0.43523526,0.9008933,1.3480284,0.069446735,0.98313296,0.33200684,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,232,100
0.83214366,0.7669812,0.08732245,0.6082101,0.022558039,0.81645036,0.7809861,0.0925624,0.6233612,0.02307341,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,234,100
0.98808545,0.81954575,0.03168551,0.6215942,0.15361539,0.984946,0.94344467,0.03701804,0.70595217,0.30895248,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,236,100
0.9862676,0.8515195,0.031569373,0.6639158,0.53820163,0.981734,0.9714182,0.037062585,0.7652614,0.21662685,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,237,100
0.9863574,0.83301413,0.032088272,0.6267724,0.12753063,0.9815494,1.00579,0.0382197,0.75710946,0.22145043,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,239,100
0.9503757,1.0021025,0.05673337,0.74014187,0.22511885,0.8995636,1.5527953,0.07140379,1.1851867,0.4570475,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,240,100
0.9924626,0.7893652,0.026060876,0.59881395,0.1330136,0.9890888,0.99135226,0.03141851,0.75273293,0.2075088,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,241,100
0.97272694,0.87472886,0.041704357,0.66202676,0.19645415,0.96160406,1.1124703,0.051713653,0.8334406,0.22676213,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,242,100
0.98195386,0.821202,0.029795818,0.63059103,0.040178034,0.9708004,1.0322666,0.039306685,0.7533733,0.049923908,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,243,100
0.9434163,1.082921,0.06066907,0.80554974,0.28823054,0.9077673,1.3735275,0.07474793,0.9960437,0.9403754,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,246,100
