Observed,Predicted,Error,phase
7.7431374,7.7882133,0.0029022520015364304,train
7.678408,7.6947923,0.001065758873357635,train
7.5986,7.5637074,-0.002301269750547391,train
7.5284624,7.5387416,0.0006822220380346144,train
7.3256917,7.3785095,0.003592022491203328,train
7.1850834,7.19254,0.0005186378298107771,train
6.983429,7.0534062,0.004985260745208379,train
6.803854,6.8467703,0.0031439073442628496,train
6.6357207,6.737426,0.007605171606546371,train
6.476475,6.6146927,0.010558105421369899,train
6.3363585,6.478382,0.011082827751062821,train
6.2333627,6.3593626,0.01000577116943977,train
6.1665583,6.246378,0.006430362478773089,train
6.1106043,6.7077293,0.04658367232728346,train
6.044367,6.650227,0.047725845960406486,train
5.940396,6.4132795,0.038278786461158884,train
5.855021,6.188313,0.027674397076863005,train
5.7398458,6.114332,0.03159109369733636,train
5.661752,5.841142,0.015595201290303432,train
5.5516376,5.313881,-0.021881765476302696,train
5.434504,5.579544,0.013168640080131152,train
5.356108,5.174902,-0.017206917831451198,train
5.225975,5.22647,4.735322393795797e-05,train
5.0021544,4.901645,-0.010148546158881949,train
4.9220834,4.774102,-0.015261791916397725,train
4.806346,4.5730476,-0.024873495260349078,train
4.682496,4.4753594,-0.022618464636145585,train
4.512975,4.4522877,-0.006769187106637501,train
4.421008,4.4384737,0.0019714010144415836,train
4.3828335,4.263718,-0.013776052930290645,train
4.2587876,4.25397,-0.0005659136480637749,train
4.1248918,4.053857,-0.008685302813728878,train
4.1079707,4.1257114,0.0021546528194389355,train
4.080458,4.114986,0.004213045464584701,train
4.101521,4.093013,-0.0010382781492638165,train
4.110192,4.185439,0.009070713049842104,train
4.149892,3.9315474,-0.027018015363635836,train
4.073204,3.9542453,-0.014818992453213603,train
4.0530167,3.962629,-0.011276394402091251,train
4.080904,4.0547543,-0.00321421437661121,train
4.04325,3.8058074,-0.03025111407244658,train
3.9695125,3.7181554,-0.03269614186840909,train
3.979625,3.8253875,-0.0197613404815009,train
3.9204834,3.7634869,-0.020431688856218426,train
3.921871,3.7678018,-0.020035857324125873,train
3.9295876,3.6949644,-0.03077206285527042,train
3.943654,3.7278023,-0.028137002189802345,train
3.8931584,3.7974837,-0.012440411569732496,train
3.6797,3.747327,0.009105553495532067,train
3.6687624,3.7171185,0.006547093916031793,train
3.8061833,3.616023,-0.0256204508754781,train
3.5787292,3.5429916,-0.005018101038403501,train
3.7566333,3.5860052,-0.023237977874523766,train
3.7286208,3.5039809,-0.031059348167985407,train
3.703725,3.539753,-0.02263721074399955,train
3.6867125,3.5551198,-0.018171195616209758,train
3.7248125,3.5117729,-0.0294392486877249,train
3.718021,3.7644672,0.006207336708107328,train
3.6552668,3.531239,-0.017258419123367456,train
3.4346082,3.556403,0.017421614432584807,train
3.5696416,3.6901872,0.0166044722140403,train
3.5314167,3.5597606,0.0039970677702078905,train
3.484525,3.6725261,0.026267963380873244,train
3.5521042,3.5417397,-0.001461060119572203,train
3.5383875,3.4915538,-0.006662040471060711,train
