Observed,Predicted,Error,phase
4.1,4.2863407,0.02221956123097228,train
4.0,4.330085,0.03962562310190118,train
4.0,4.3546996,0.04245510050039738,train
4.1,4.423349,0.03793684927091041,train
4.2,4.461256,0.030163780274906862,train
4.1,4.484665,0.04480839035097196,train
4.1,4.4561195,0.041621629423897244,train
4.2,4.4200435,0.02552697847566768,train
4.2,4.4651175,0.030595967393474425,train
4.1,4.6593366,0.06385605394982814,train
4.2,4.539227,0.03881661462916329,train
4.4,4.516417,0.013056469830978868,train
4.3,4.5585504,0.029186509199968326,train
4.3,4.49686,0.022378420447613942,train
4.2,4.405281,0.023855265224184834,train
4.2,4.3810487,0.021098688619093284,train
4.2,4.3504443,0.017594934880532844,train
4.5,4.454131,-0.0051226493055182044,train
4.8,4.5436215,-0.02743889447279777,train
4.7,4.705566,0.0005917900424443195,train
5.0,4.6556,-0.035668412788002486,train
5.0,4.646247,-0.036672614043765275,train
4.9,4.6835284,-0.02258788833739441,train
5.2,5.0116973,-0.01843988467968569,train
5.3,5.1429896,-0.015035019460938333,train
5.7,5.489744,-0.018790029775944475,train
5.8,5.560456,-0.021085807809683124,train
5.9,5.6712637,-0.019767624760170306,train
5.8,5.476747,-0.028665460726905217,train
5.8,5.701026,-0.008605686708624593,train
6.1,5.832241,-0.022439946286170128,train
6.0,6.024753,0.0020585115990789816,train
6.6,6.322533,-0.02147154688862751,train
6.8,6.29479,-0.03858102347026857,train
6.9,6.304565,-0.04509312804645966,train
6.4,6.363047,-0.002895309543246015,train
6.0,6.4960093,0.039693420190184465,train
6.0,6.409821,0.03302392777238409,train
6.4,6.568129,0.012964781984853879,train
6.1,6.4878736,0.03081327841948485,train
6.2,6.456634,0.020276657944304097,train
6.4,6.5925703,0.0148215636760872,train
6.5,6.6344185,0.010234064620086091,train
6.9,7.0534873,0.010999917163843083,train
6.9,7.2086987,0.021880022925443707,train
7.0,7.3682566,0.025629871456051088,train
7.0,7.8566694,0.05766227957305098,train
7.3,8.285063,0.06320555780910472,train
8.8,8.6705065,-0.007412132678179352,train
9.9,8.952887,-0.05023703145844205,train
10.0,8.880264,-0.059307205716793404,train
9.3,9.106169,-0.010530786957506857,train
9.0,9.245678,0.013464994213876452,train
10.2,9.468632,-0.037184491604585035,train
9.6,9.626029,0.00135382260067769,train
9.8,9.687335,-0.005781456274341841,train
10.6,9.823905,-0.037999362813356,train
9.9,9.879028,-0.0010602795184180534,train
9.9,9.883915,-0.0008130176142247328,train
11.0,10.011339,-0.04705367913723257,train
9.6,9.956466,0.018227492522959007,train
8.7,10.017236,0.07037556064664592,train
9.7,10.000507,0.015253797426104124,train
10.3,10.205893,-0.004589296793826542,train
8.6,10.001466,0.07534166406434928,train
9.3,9.97949,0.03524419332775393,train
10.4,10.175112,-0.010930091392791734,train
11.4,10.327147,-0.049378463284466136,train
11.6,10.47914,-0.050765567233481385,train
11.2,10.553846,-0.029702952066808,train
11.2,10.722107,-0.02179958711436619,train
11.7,10.852451,-0.037581213668376204,train
11.4,10.643893,-0.03430003862910251,train
11.1,10.732074,-0.016852571808282583,train
10.9,10.923529,0.0010781507198071914,train
11.1,11.951206,0.03692673624387498,train
11.2,11.289029,0.003958788634594913,train
11.1,11.419949,0.01420732333757293,train
11.2,11.622107,0.01849552079789683,train
11.9,11.712927,-0.007922472211977182,train
11.3,11.501262,0.008826771134511831,train
11.6,11.665928,0.0028336503376319177,train
11.3,11.684618,0.016733704356216822,train
11.4,11.961927,0.024053144016293423,train
11.9,12.049692,0.006250290685265426,train
11.3,12.0540695,0.03228856202276357,train
11.9,12.233684,0.01382648329145328,train
12.1,12.279279,0.007353719226615326,train
12.9,12.526464,-0.014690802270533104,train
15.6,13.334307,-0.0783047493360211,train
15.8,14.744347,-0.03456134055412457,train
14.8,14.828083,0.000947845575364989,train
14.5,15.058566,0.018896927938892707,train
14.4,14.989273,0.020050630683450626,train
14.6,14.833161,0.007921710032045911,train
14.6,14.918978,0.010805840048807072,train
14.3,13.869695,-0.015275475381495863,train
14.5,14.878777,0.01289286331051085,train
13.5,13.613886,0.004200278780498871,train
14.2,14.381317,0.0063439109449372555,train
15.0,14.508526,-0.01665532714634626,train
13.6,14.712704,0.03930049634158854,train
14.7,15.241377,0.018081234982669184,train
16.1,15.756763,-0.010774381382386271,train
16.3,16.129452,-0.005259030916392136,train
15.6,15.317675,-0.009131532188681811,train
15.1,14.667669,-0.014523511241743359,train
15.0,14.691457,-0.010391649267809026,train
15.5,15.258463,-0.007852703656072725,train
15.3,14.291494,-0.03408093562746328,train
15.9,15.286478,-0.01967267937707361,train
15.0,15.180486,0.005980212745579429,train
15.1,15.546802,0.014579047639556017,train
17.0,16.504648,-0.01478456924237814,train
16.4,16.491505,0.0027820269288608896,train
17.2,16.539162,-0.019586706750248373,train
16.7,16.587059,-0.0033929623906844863,train
16.3,16.18499,-0.0035403831373532206,train
17.6,16.41726,-0.03476885496203751,train
16.6,16.894745,0.008799723339809655,train
16.4,16.172812,-0.006974777505932648,train
16.4,15.813971,-0.018191767403432615,train
17.1,16.293997,-0.02413618129968851,train
17.5,16.29702,-0.035594263724470596,train
16.4,16.58058,0.005475347691749653,train
16.0,16.31803,0.009840618674919758,train
17.4,17.247784,-0.004393237986224043,train
17.4,18.135994,0.020711235705684502,train
16.2,16.66354,0.014104966001081836,train
16.3,16.63898,0.010291199890303792,train
