train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.8814052,1.268679,0.06503948,0.9173596,0.5007909,0.81658715,1.6793467,0.09377964,1.191758,0.68427247,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,PIDL,exper3,162,100
0.9832094,0.9984675,0.039123416,0.74208194,0.3912388,0.97556657,1.2316307,0.047325414,0.9335332,0.5275866,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,PIDL,exper3,165,100
0.9228086,1.3515056,0.070899256,0.98307085,0.24248505,0.8566959,1.8139211,0.086377196,1.3089939,0.46687877,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,168,100
0.9740137,0.93313146,0.042058032,0.6831511,0.12633064,0.95646197,1.2173605,0.057175625,0.93513376,0.5589302,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,172,100
0.97789073,1.1082865,0.04090091,0.8535866,0.047943804,0.9640984,1.4652476,0.052416574,1.1864091,0.06469404,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,173,100
0.97392905,1.0029604,0.04127868,0.7664402,0.14711115,0.9521489,1.36419,0.056950953,1.0288786,0.2280578,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,174,100
0.9815338,0.6538557,0.039246995,0.46466953,0.14585416,0.977757,0.7321745,0.044760842,0.5335488,0.2558719,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,179,100
0.9813049,1.0094019,0.03671077,0.7846336,0.1122924,0.9678136,1.3479992,0.04790641,1.011765,0.1499983,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,181,100
0.9243797,1.2563697,0.06693071,0.9477444,0.46402797,0.89044565,1.5740496,0.078926474,1.172433,0.3750077,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,184,100
0.96822816,0.91331905,0.045475684,0.6923354,0.22207753,0.95018494,1.1939394,0.05572303,0.9360762,0.35115093,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,PIDL,exper3,186,100
0.8874835,0.7655767,0.07517498,0.5870257,0.022849267,0.83325887,0.9717275,0.09175898,0.716128,0.026810363,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,188,100
0.91650337,1.3443408,0.06665785,0.99877405,0.2065068,0.8842101,1.7348228,0.08131053,1.2960262,0.47126803,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,189,100
0.9806138,0.9026876,0.03559727,0.69282997,0.14005505,0.96612453,1.2717876,0.048451636,0.9722115,0.21793929,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,190,100
0.97961754,1.015212,0.03725549,0.800393,0.22844459,0.9723716,1.271283,0.049553495,0.9896968,0.5910595,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,192,100
0.98445654,0.8874181,0.032696832,0.69100004,0.11958714,0.9776438,1.1161346,0.043598294,0.88099045,0.26242223,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,193,100
0.9784629,0.8975758,0.038239595,0.6871599,0.03285288,0.9716293,1.0355535,0.0431634,0.7941009,0.038685758,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,194,100
0.97731113,0.92402136,0.039596666,0.70649195,0.14638552,0.95965725,1.2605444,0.053523347,0.9811992,0.20493196,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,195,100
0.9852765,0.84979725,0.03306599,0.6491966,0.14851809,0.97869754,1.0355701,0.040099554,0.81348056,0.19918771,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,198,100
0.88595504,1.106665,0.076973766,0.83242583,0.035450343,0.89590657,1.0664643,0.077625975,0.8153778,0.034615137,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,199,100
0.9812141,1.0180655,0.038282003,0.76568407,0.13711202,0.9749528,1.2065191,0.04712531,0.90950674,0.29905882,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,201,100
0.9795625,0.8533716,0.034877107,0.65552694,0.12437184,0.9638889,1.1553144,0.04815114,0.8923669,0.33407775,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,202,100
0.8634268,0.9207809,0.07744293,0.7053916,0.027119655,0.85096216,0.9703305,0.08138512,0.7453782,0.027887007,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,203,100
0.8866692,1.0659412,0.07728025,0.8362839,0.5454075,0.6951196,1.8457394,0.13460436,1.4258475,1.0938942,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,PIDL,exper3,212,100
0.78129035,0.867334,0.090725124,0.6823972,0.025469366,0.7418014,0.9027757,0.105378285,0.72213835,0.02660905,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,216,100
0.8902066,0.943544,0.07712756,0.7345115,0.029562643,0.88755864,0.9283654,0.07124152,0.7327241,0.02929767,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,217,100
0.97280854,0.7924905,0.040466387,0.5918484,0.048877306,0.96634233,0.88624567,0.045877058,0.63515985,0.05104158,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,220,100
0.9696069,1.0381045,0.044839066,0.7878794,0.15594281,0.94180715,1.4629818,0.0646898,1.0782851,0.27713004,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,222,100
0.9748759,0.99351335,0.043867536,0.7571071,0.2105044,0.96097887,1.2354136,0.055915408,0.92029303,0.20159537,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,223,100
0.95244235,0.98273426,0.047254972,0.7154468,0.21859077,0.91877574,1.2767775,0.06910233,0.952378,0.26239714,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,PIDL,exper3,224,100
0.9772404,0.98464507,0.040448166,0.754522,0.14367041,0.970782,1.0850168,0.045373134,0.858776,0.13932726,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,225,100
0.9050428,1.2489271,0.068686225,0.944787,0.3242834,0.8567992,1.6208122,0.08769826,1.1969365,0.5872706,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,226,100
0.9076331,1.2999458,0.0701157,0.95961046,0.3327689,0.850353,1.6803899,0.09357599,1.2423776,0.43296653,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,227,100
0.9768212,0.8644667,0.039565146,0.6590488,0.19152185,0.9556222,1.2125404,0.055884082,0.92674667,0.35282233,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,PIDL,exper3,228,100
0.9159907,1.2149242,0.06438936,0.9020662,0.48742458,0.84962654,1.6604776,0.08554327,1.2040886,0.35647213,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,PIDL,exper3,232,100
