Observed,Predicted,Error,phase
17.6,18.287195,0.019148746871283928,train
17.9,18.35381,0.012517574042202533,train
16.9,16.741362,-0.00471556425356006,train
16.3,15.800756,-0.015552368529583499,train
16.3,16.4643,0.005014632439102525,train
15.8,16.541864,0.02293820142734463,train
16.0,16.99133,0.030048173788708974,train
16.6,17.280437,0.020083479765110913,train
17.2,17.177422,-0.0006568029707601171,train
17.8,17.321312,-0.013629539165496612,train
18.1,17.171268,-0.026331117330275197,train
17.4,16.545626,-0.025168896557474726,train
15.9,15.605129,-0.009359440422948364,train
14.1,15.815279,0.05733787751792853,train
14.7,15.898228,0.03916004227203689,train
15.0,14.903194,-0.003237298702133693,train
14.7,14.174999,-0.018181838598931337,train
13.8,13.649759,-0.00547330471961052,train
13.2,13.662882,0.017231287684688457,train
12.4,13.1767025,0.030367593025810397,train
12.3,13.187606,0.03482499162229363,train
12.6,13.032324,0.01686633846080579,train
11.2,12.809977,0.06705449195542551,train
12.1,12.791864,0.027794784355487826,train
12.2,12.897529,0.027792730279739844,train
12.5,12.554913,0.0021916886355729565,train
12.9,12.505569,-0.015525342468581631,train
13.0,12.818357,-0.0070354023324767445,train
13.1,12.585062,-0.020048164427384663,train
12.1,12.501255,0.01631033242537317,train
11.5,12.7048,0.04977523753207769,train
11.6,12.4975195,0.037245289818407655,train
12.2,12.410732,0.008562624604150712,train
12.0,12.2191105,0.009047008105111843,train
11.6,12.17727,0.02427820966999602,train
11.4,12.332508,0.039292454054672674,train
11.9,12.111139,0.008793405414611393,train
11.6,11.748117,0.006343854631816095,train
11.3,11.534383,0.010264460803824456,train
10.7,11.5191,0.03686469658987532,train
10.5,11.132066,0.029218928032239314,train
9.8,10.846415,0.050682619119709685,train
10.9,10.637556,-0.01218539123947629,train
10.8,10.563196,-0.011084671242517332,train
10.2,10.410983,0.010236449054519346,train
9.6,10.033232,0.022066226853767846,train
9.1,10.012699,0.047753523530972675,train
8.3,9.621391,0.07373261761517876,train
8.4,9.37677,0.05494645095190022,train
7.7,9.178043,0.08757197389002577,train
7.3,8.995525,0.10404851099048598,train
6.6,8.82775,0.1443989101059311,train
5.7,8.673886,0.20689509207468734,train
6.4,8.5332,0.142849497581057,train
6.6,8.404831,0.12028333058604662,train
6.9,8.287936,0.09138411481990547,train
7.1,8.181684,0.07078301547119317,train
7.2,6.592133,-0.04407344175719438,train
7.3,8.756531,0.09071265613331707,train
7.3,8.712125,0.08819095731786851,train
7.1,7.96567,0.05745978794112992,train
